#OTU ID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
577123	10	12	10	15	9	14	9	9	6	12	12	8	17	12	11	12	14	8
364805	2	1	0	1	0	1	2	1	0	2	0	1	1	1	1	1	6	0
1104568	2	0	2	1	1	0	2	0	1	0	0	2	1	0	2	0	0	0
355626	6	10	1	8	1	2	11	13	15	14	0	2	6	2	4	11	0	12
963763	1	1	2	1	3	4	1	1	0	2	0	0	2	2	0	2	1	0
4423990	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
4035950	12	9	16	7	5	12	16	12	15	11	11	16	4	15	16	11	3	13
317632	11	5	9	15	10	18	17	12	8	11	12	15	13	10	16	7	10	8
926461	2	5	2	0	1	1	1	4	1	2	1	4	1	0	2	3	2	2
4333416	3	0	0	1	2	5	2	0	1	0	2	0	2	0	0	0	4	0
835543	5	7	36	0	1	4	7	11	6	8	2	12	11	4	4	2	2	3
1111882	1	0	0	0	1	1	2	0	1	0	0	0	0	6	0	1	0	0
913849	10	9	7	8	16	4	2	4	3	6	8	4	8	4	3	2	6	6
351494	8	19	9	4	5	8	2	3	9	3	2	4	9	5	3	7	8	4
236521	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
929382	5	2	0	4	2	5	5	4	0	2	10	6	7	10	5	6	5	4
4361435	4	4	6	19	13	17	3	5	5	2	7	3	7	10	5	11	8	6
920462	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1
44246	1	2	0	0	1	0	1	2	1	2	1	3	1	0	1	2	1	1
131787	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
731014	11	24	4	14	4	5	15	18	9	7	13	8	13	10	5	5	8	6
4424907	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
235541	3	0	0	0	0	1	2	1	1	0	2	1	0	1	1	0	4	0
4410196	9	4	1	1	1	2	15	0	18	11	11	8	9	9	12	17	4	14
40511	8	12	7	11	15	12	13	7	6	10	11	9	4	8	13	14	6	5
656314	1	0	0	0	0	0	6	2	2	3	1	1	2	3	3	0	1	2
262768	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
615896	6	0	0	3	2	0	0	8	3	21	19	7	0	7	2	17	3	4
3761169	3	1	0	0	0	0	0	0	4	2	4	2	2	1	1	1	0	5
5438	17	1	24	3	1	2	1	3	3	3	5	11	0	3	4	11	0	1
3555655	6	3	1	1	2	4	10	6	4	5	4	9	5	9	11	6	4	3
3359884	17	41	71	11	52	61	446	277	250	128	363	490	493	429	355	239	526	128
554483	10	10	9	5	3	8	17	14	19	11	16	12	8	12	15	19	8	10
13034	8	6	2	0	2	3	2	1	0	6	5	1	1	2	2	3	10	0
812978	6	1	0	0	1	2	1	0	1	0	0	1	1	0	3	2	0	2
627230	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3205427	3	4	1	4	3	18	3	1	5	2	7	4	5	0	7	1	2	6
4396454	18	6	8	6	118	8	23	34	10	9	8	5	18	8	27	15	17	15
250987	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1138512	3	7	6	18	15	6	1	0	1	1	1	2	3	3	2	1	6	5
689696	6	4	2	2	1	5	2	0	1	4	5	2	5	0	3	4	4	4
1942231	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
4282096	2	3	2	0	0	1	2	0	0	1	4	1	0	1	0	2	5	1
4414775	8	0	1	4	2	3	2	3	2	4	3	1	3	0	5	1	1	2
722895	4	8	30	14	9	41	8	3	5	9	5	9	4	3	6	11	16	4
4353063	10	4	8	5	10	9	8	6	5	7	6	11	12	10	9	8	3	13
589466	5	2	2	2	1	1	4	0	4	0	0	5	0	1	2	0	0	0
240045	1	1	0	2	1	0	0	4	1	3	1	0	6	2	3	3	0	2
12836	3	3	6	0	0	1	3	2	0	3	0	3	3	5	1	0	3	0
113341	5	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	1	3
2181556	11	11	3	4	3	4	7	4	9	3	10	6	5	6	12	3	4	8
2571648	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1
208470	3	3	8	0	0	0	2	1	1	2	2	3	3	1	0	3	2	3
574141	3	5	1	1	2	0	2	1	1	1	2	2	2	1	0	1	0	2
553302	2	1	0	0	0	0	4	1	0	2	0	1	0	0	3	1	0	1
712781	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
970921	6	0	7	14	1	2	17	5	11	6	3	22	27	23	6	6	6	4
252876	22	45	33	56	72	36	28	21	30	29	30	30	34	30	29	38	53	35
250626	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3060403	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
618303	1	0	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0
3320487	2	2	0	1	1	2	2	1	5	2	2	2	3	1	0	1	2	3
111553	6	2	14	0	0	0	0	0	0	0	1	1	2	2	0	0	2	0
2804995	20	10	18	19	51	17	17	12	26	33	21	18	41	34	20	23	26	26
827089	3	5	0	3	0	4	8	5	2	4	3	10	4	1	0	1	1	2
984175	5	2	1	1	0	0	3	2	2	4	2	3	0	4	3	14	0	7
589946	6	5	1	2	0	3	7	9	3	6	0	9	3	0	5	3	10	3
774966	1	2	1	0	5	1	1	2	3	0	2	1	1	0	2	0	0	0
234716	11	2	1	8	6	4	1	5	7	9	4	7	2	11	4	2	5	5
4340215	1	0	1	0	4	0	0	2	0	3	3	0	1	1	4	0	1	1
275765	5	8	13	3	3	1	11	6	15	9	6	4	10	7	11	7	11	10
277521	2	0	0	1	2	1	3	0	0	0	0	0	0	2	0	0	2	0
4366263	22	19	46	31	5	12	21	31	22	14	11	17	18	8	18	12	7	38
528577	3	2	4	5	8	5	4	7	11	3	8	1	3	3	4	1	2	8
1140909	2	4	4	4	1	1	5	1	0	1	2	6	3	1	2	0	0	2
945443	1	0	1	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0
998905	11	7	11	17	15	3	7	6	0	3	4	5	6	2	6	4	6	1
810096	1	0	1	0	0	1	0	0	0	0	0	3	0	0	1	2	1	0
1037111	5	0	1	0	0	2	6	7	12	7	6	7	10	11	7	8	8	6
108892	4	10	4	9	5	8	5	4	6	4	10	6	6	12	4	4	3	3
4017244	6	2	13	12	16	10	9	11	11	19	19	8	12	20	16	18	6	20
970425	2	1	1	1	1	0	4	0	0	0	1	1	2	4	0	1	8	2
698517	4	4	1	1	2	1	7	3	1	1	1	3	2	1	3	3	3	1
341674	1	0	2	0	1	0	3	3	1	1	4	2	0	0	0	1	0	0
240883	25	40	32	20	10	16	33	47	13	25	32	23	22	34	37	32	12	63
4320901	2	0	0	0	0	0	1	1	0	1	0	8	4	0	2	0	0	1
32167	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
580290	2	9	1	3	1	9	3	5	5	4	0	5	4	2	2	1	6	7
1106016	7	8	5	10	2	5	12	4	5	5	10	17	6	7	3	4	6	6
570079	2	0	1	0	6	3	0	2	0	0	0	5	2	1	2	7	4	4
167531	11	0	0	1	0	31	3	4	4	2	4	22	2	0	2	27	0	9
940161	3	1	3	2	1	1	1	2	0	1	3	4	1	1	0	1	3	3
531899	4	8	22	46	51	8	19	14	9	19	16	7	29	49	16	24	20	12
815110	3	1	1	1	0	2	0	0	2	0	1	0	1	1	2	1	0	1
541612	2	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	2
13214	10	20	18	19	8	9	17	12	12	10	10	16	13	9	44	14	10	9
1124589	1	0	0	0	0	0	0	0	0	1	0	6	1	0	0	1	0	0
647919	9	14	6	11	5	9	10	7	9	9	7	8	5	7	4	11	9	10
5158	9	14	4	3	20	3	0	1	5	2	4	4	0	23	2	1	4	3
832626	2	0	0	2	1	1	5	1	3	3	1	3	3	2	0	0	2	0
838141	15	11	23	34	33	18	15	11	8	14	14	19	5	22	17	15	15	11
2390288	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
761601	10	5	8	6	2	6	7	4	11	5	10	10	2	3	10	6	6	8
530434	2	0	0	0	0	0	2	0	2	0	2	1	3	2	1	2	0	1
2376255	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
216839	1	0	0	0	0	0	6	1	0	0	1	0	0	1	1	0	0	0
1094887	3	4	1	1	1	2	1	1	3	3	2	0	6	2	2	1	3	1
577244	1	0	0	2	1	1	2	1	1	2	4	3	0	0	0	0	1	0
4301097	4	9	21	96	17	10	11	8	7	5	8	7	3	8	6	11	8	10
575503	3	1	1	0	1	2	1	2	2	1	1	1	0	0	4	2	1	0
1056070	6	5	27	1	5	10	5	4	0	2	2	4	0	3	2	2	4	3
311035	3	11	8	11	6	8	9	12	7	11	13	10	15	12	9	16	5	11
915240	1	3	0	1	0	0	3	0	0	0	1	1	2	0	0	0	0	0
2359415	2	1	1	1	2	2	4	1	9	7	6	2	1	7	4	2	2	6
249385	5	13	1	3	6	5	5	4	9	1	2	7	3	3	2	3	3	5
580173	2	1	0	1	0	2	2	0	0	1	4	0	1	1	2	0	0	0
207780	35	54	34	65	50	101	29	19	45	19	47	32	28	38	32	30	74	26
581069	1	0	2	1	5	2	3	1	3	1	0	0	3	3	1	4	2	2
581821	16	22	9	4	9	34	20	8	7	10	44	26	10	15	12	13	10	16
1126195	4	9	21	4	7	6	3	7	7	7	3	3	4	7	7	7	6	4
832674	9	0	1	2	1	4	6	2	8	3	1	2	16	0	3	1	4	0
905629	5	2	0	0	0	1	0	1	1	2	0	0	0	0	2	0	0	3
361372	4	0	4	3	0	2	6	4	7	2	6	3	8	5	5	0	8	3
55691	2	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0
752099	6	2	0	2	0	3	4	2	2	2	0	1	0	1	3	0	0	2
1106617	1	0	0	2	0	1	1	0	1	0	0	2	0	0	1	0	0	0
240333	14	3	5	1	9	7	3	0	4	4	4	10	1	2	5	0	1	3
818450	6	2	0	1	1	3	1	0	1	2	0	2	1	2	0	0	1	0
328765	7	9	25	1	10	4	4	6	6	12	11	5	20	4	19	12	3	8
323954	2	4	0	1	5	4	1	1	0	0	2	0	2	0	0	2	4	1
247445	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	1	0
2471299	4	3	1	1	0	1	0	0	0	0	0	2	1	3	0	2	1	3
501795	4	4	2	3	1	2	0	1	1	1	2	3	1	1	2	0	0	0
212223	1	0	0	1	0	0	3	0	0	1	0	0	0	0	1	3	0	3
688133	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
822381	15	29	35	32	28	20	8	15	15	14	10	15	12	9	18	24	15	17
106543	4	3	0	0	1	1	2	4	0	2	2	3	1	0	2	1	0	2
4371756	5	3	4	0	3	0	2	2	3	1	4	3	1	0	5	3	0	3
512149	2	1	1	7	7	5	0	0	2	1	0	1	1	2	0	0	3	2
533198	21	1	1	13	5	16	1	1	12	8	1	4	6	16	6	3	2	4
1126182	2	8	6	10	8	8	4	3	1	8	3	4	3	4	12	5	3	6
341069	2	0	1	4	0	0	1	1	1	3	3	4	3	0	3	1	2	0
814832	6	2	4	28	11	2	1	3	29	14	1	2	7	11	5	2	12	4
1007384	1	2	0	0	0	1	0	1	0	0	0	1	0	0	3	1	1	0
252822	4	0	3	0	7	1	0	2	4	5	4	2	0	5	6	2	1	4
1115574	3	4	2	7	1	2	3	2	3	5	3	7	6	5	5	14	5	8
2369769	3	7	5	2	1	5	11	7	7	8	12	9	7	8	10	2	7	11
1042683	15	9	6	11	12	6	8	4	13	12	21	15	13	9	20	14	11	18
144723	1	0	2	1	0	0	0	3	2	0	1	0	4	0	3	0	0	1
220539	4	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	3	0
967879	19	11	15	0	1	2	2	1	0	1	1	2	2	1	0	7	2	1
2300392	3	2	2	1	0	2	1	1	1	1	0	2	1	0	1	0	0	3
780076	4	2	1	5	7	6	1	2	6	6	2	0	8	5	2	5	8	5
1111373	6	13	2	9	8	13	6	5	7	7	8	17	10	9	6	5	6	2
133151	5	6	0	9	3	3	5	4	0	11	2	2	9	2	4	3	3	6
4254478	2	1	7	3	7	7	7	4	6	5	10	6	3	5	11	6	5	4
819185	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
544493	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
1135830	4	4	13	9	7	9	9	4	6	1	13	9	3	12	7	11	0	1
1656467	1	3	6	2	7	4	1	8	2	2	6	1	0	3	3	7	4	1
131389	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
558364	4	5	2	1	2	2	6	6	7	3	4	8	6	3	4	2	3	10
4433998	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
339660	7	8	4	11	8	12	25	18	18	9	16	18	7	11	18	14	8	24
530619	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2
88154	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
324517	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
567776	1	0	0	1	2	5	1	1	1	1	2	2	0	1	1	2	1	0
232551	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
2200137	3	0	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0
1128776	1	0	0	1	0	2	1	0	1	0	1	1	2	2	0	1	0	0
244336	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
257531	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
1144575	1	1	0	2	0	2	1	1	1	0	0	1	1	0	3	0	0	0
816291	2	4	1	0	1	0	1	1	0	0	2	3	1	1	4	2	1	1
4382279	2	1	0	2	0	2	4	2	0	4	0	0	2	2	1	1	0	0
670399	4	6	8	7	3	4	29	15	28	27	19	9	22	34	19	25	15	7
352247	1	1	1	1	1	1	4	1	4	2	1	4	1	0	3	1	0	3
316335	6	3	1	2	3	5	6	5	5	6	1	2	1	1	2	2	2	3
154801	7	1	1	1	0	1	3	1	0	2	2	0	0	1	2	2	0	0
4365850	8	6	5	5	7	2	10	6	1	4	11	2	2	5	4	5	5	10
1007985	5	5	2	2	0	5	12	5	7	9	5	7	2	0	3	2	9	2
4462187	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
3863098	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0
1125242	5	2	1	4	5	6	3	0	2	4	0	3	5	12	2	2	2	1
4444046	3	3	0	3	5	3	2	3	4	4	4	5	4	7	2	2	4	0
275296	1	1	6	1	11	1	2	2	1	4	0	0	4	2	4	3	0	4
4164925	3	0	0	0	1	1	1	1	1	2	3	2	0	1	2	4	3	6
254371	3	1	3	5	4	5	3	6	5	2	7	8	2	3	3	3	6	1
572190	2	0	0	0	1	1	0	0	4	2	0	0	0	0	0	1	0	0
304089	2	0	0	0	0	2	0	0	0	0	1	2	2	2	3	1	3	2
904196	2	1	0	0	1	0	0	0	2	0	1	0	0	0	0	0	2	0
572368	1	1	0	0	0	0	7	1	2	0	0	4	0	0	0	0	1	11
789741	1	0	9	2	2	1	3	4	2	1	3	5	3	2	3	7	4	3
815406	4	1	1	4	3	8	0	3	4	3	2	1	2	0	1	2	2	0
252811	1	1	0	2	0	0	1	2	2	0	1	1	0	1	1	0	2	0
353494	2	1	0	0	0	1	8	2	10	9	3	4	7	9	4	8	3	3
349263	4	1	7	2	1	1	7	4	2	0	0	4	2	3	1	0	3	2
70100	8	5	2	4	0	9	3	1	6	2	7	7	1	2	6	13	6	6
572125	3	3	2	1	1	2	5	7	8	3	4	7	3	1	2	0	2	3
624045	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1115685	8	8	3	8	4	9	6	5	7	4	5	6	5	4	7	5	5	5
4316862	1	0	1	4	3	2	0	0	0	1	0	0	0	0	0	1	0	3
1881708	1	0	0	1	0	3	1	0	0	1	1	0	0	1	0	0	0	3
4432754	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1
822419	2	0	0	0	1	3	1	0	4	1	0	0	0	1	0	0	1	1
4329073	1	2	2	1	1	3	2	1	5	2	2	0	1	2	3	2	1	4
242061	1	0	0	0	0	1	0	0	2	0	1	2	0	0	0	0	0	1
28089	12	10	2	1	11	6	16	12	20	7	8	2	3	3	5	17	9	1
135740	1	0	0	0	0	0	0	0	2	1	2	0	0	0	0	1	0	0
815083	9	6	11	11	12	20	5	6	2	10	8	5	9	6	4	8	8	8
557032	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
967720	1	0	1	2	9	4	3	1	1	2	1	3	1	2	4	4	2	1
536444	1	2	2	0	0	1	6	6	2	3	5	3	3	2	4	2	1	5
255964	6	0	0	0	0	0	48	2	3	34	0	10	0	0	0	0	0	0
562516	6	0	0	0	2	3	5	5	0	2	5	1	0	0	2	3	3	2
850731	1	5	2	0	1	2	2	23	0	2	12	4	0	1	0	1	2	13
928082	1	0	2	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0
799447	3	3	3	2	5	5	6	2	3	5	4	5	6	6	3	4	5	5
3043332	2	50	0	6	11	3	15	13	8	4	2	11	23	4	28	6	7	7
838297	8	9	9	8	18	17	6	5	21	6	6	7	19	9	7	5	13	7
329690	2	0	0	1	0	0	0	1	0	0	2	1	0	2	0	0	0	2
16939	2	2	1	5	6	0	1	2	0	0	0	0	1	3	0	0	0	1
814647	3	5	6	4	10	1	3	2	9	6	3	6	9	23	5	6	8	12
218567	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1133100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4455576	1	0	3	0	0	0	0	1	0	0	1	0	2	0	0	0	0	1
4381109	2	2	2	2	2	1	1	0	0	1	0	0	0	1	0	2	1	0
4421180	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
824043	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
576693	1	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1
584598	4	6	5	6	0	3	3	5	3	2	1	3	3	0	3	12	1	2
987934	7	3	16	18	108	22	0	38	1	9	12	8	1	4	14	12	17	34
555718	2	0	1	1	0	1	2	1	2	2	2	2	0	1	2	0	0	3
4477340	1	1	0	0	0	2	2	2	0	1	1	0	2	2	1	1	0	3
4381554	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0
2639729	2	4	2	3	9	11	7	5	2	5	3	3	2	1	5	2	2	6
4302303	2	0	0	0	2	3	1	1	4	3	3	0	1	2	1	1	1	0
4443358	5	4	2	9	6	5	2	3	4	4	8	4	2	8	3	5	3	6
206514	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	3	0	0
565604	1	2	0	0	0	1	1	0	2	1	3	0	2	1	0	0	1	2
4372310	1	6	2	1	0	0	3	1	1	1	1	2	0	0	1	1	2	0
4339415	3	4	1	2	8	1	3	0	1	2	4	2	2	1	6	4	2	5
90543	10	4	14	7	7	4	7	2	3	3	4	12	2	4	6	7	6	2
849092	7	4	2	7	3	3	2	3	4	12	3	10	3	4	10	8	8	3
691349	2	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0
4431596	8	3	4	2	8	8	0	0	0	2	1	0	1	0	1	1	0	2
841391	5	2	3	0	0	1	8	0	3	2	1	2	1	1	1	1	0	1
1109141	7	6	15	10	1	6	0	3	1	2	8	2	2	1	2	5	5	6
1048878	6	1	1	3	1	5	4	2	7	1	3	5	0	3	1	0	3	2
823024	8	6	5	4	2	4	9	3	7	2	5	16	3	4	5	6	0	7
3334369	2	0	0	0	0	1	0	0	1	0	1	2	1	0	2	0	2	3
12000	9	21	1	23	3	8	11	20	6	19	17	23	24	71	7	35	128	26
635323	1	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	1
354357	5	2	1	3	1	4	9	5	2	2	11	5	7	5	3	4	2	3
4323749	4	3	2	4	0	4	1	3	3	1	0	2	3	2	7	3	3	4
556676	18	1	3	5	0	2	3	1	0	5	2	11	4	1	1	4	5	2
580578	2	0	0	0	0	3	1	0	1	1	0	1	0	0	0	0	0	1
4380154	3	0	1	3	1	2	1	0	1	0	9	2	1	2	2	0	1	0
142958	2	0	13	0	2	7	2	1	2	3	3	0	20	7	0	1	2	3
247509	3	0	1	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0
1820455	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
575467	12	11	11	5	3	6	12	3	4	12	12	11	4	8	13	6	4	10
4389971	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114415	1	0	0	0	1	1	3	2	1	2	0	2	0	0	1	1	0	0
1650361	2	3	3	3	1	0	1	4	0	2	3	4	4	0	1	2	0	4
558494	1	1	0	0	2	1	1	0	0	1	1	0	0	0	0	0	0	1
516561	5	3	10	1	4	4	1	3	4	2	5	1	6	1	14	5	2	10
251049	1	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0
1108899	1	1	0	1	0	0	0	1	0	0	1	0	1	2	1	2	1	3
309422	1	1	0	1	1	0	1	1	0	0	1	0	1	1	0	12	1	2
4324432	4	9	13	2	10	3	1	5	2	7	4	6	4	1	3	5	9	8
814704	7	6	7	5	16	10	6	5	2	6	14	4	3	4	5	4	7	13
625559	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
369734	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4345857	7	5	1	0	3	5	4	2	3	3	3	3	3	2	6	6	2	4
210344	6	12	7	7	1	2	10	3	5	11	0	8	2	7	10	2	5	5
567491	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
261980	1	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1
4304789	2	4	0	0	2	2	3	0	0	1	1	3	0	0	1	0	1	3
968043	3	4	3	4	4	7	7	1	3	4	3	9	2	3	7	7	4	1
1105085	2	2	6	15	13	6	2	1	6	2	3	2	0	18	2	4	5	1
593171	1	4	1	3	3	1	2	2	1	1	3	1	4	6	1	15	5	4
279358	16	7	3	5	12	13	17	8	6	15	19	9	12	20	17	14	14	6
859313	4	4	5	5	3	2	12	1	2	5	4	6	2	3	3	3	3	3
582391	1	2	1	0	1	2	11	6	4	3	12	14	9	4	8	3	4	3
4389303	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	0	1
802804	1	1	0	0	0	0	1	3	0	0	6	0	0	0	1	0	0	1
200014	6	5	3	3	2	2	1	7	11	4	3	1	6	6	8	3	2	3
256678	9	19	12	11	5	7	13	10	5	8	9	20	19	6	20	13	2	9
1098655	1	0	0	1	0	2	0	0	4	1	1	1	4	0	0	1	0	0
137235	1	1	2	0	0	0	12	1	1	1	0	4	1	1	0	1	2	0
4362306	7	3	18	15	5	1	6	1	0	5	2	7	2	0	5	5	3	1
558089	3	3	3	3	2	2	8	2	6	2	15	1	5	3	4	2	1	2
313833	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0
3274815	2	1	1	1	0	5	3	2	4	1	1	2	5	0	1	4	2	3
541256	3	2	2	0	1	2	0	3	0	0	3	2	2	1	0	3	0	0
836155	5	6	3	3	1	1	5	9	6	3	3	6	12	2	7	8	3	3
1939283	1	0	0	1	1	2	1	1	0	2	2	0	1	0	2	1	1	3
242737	2	0	0	0	0	0	3	1	1	1	1	2	2	0	0	4	0	0
137878	4	6	5	1	4	3	3	7	0	1	2	3	4	1	6	2	4	1
247022	3	2	0	1	0	0	0	1	0	3	0	3	1	0	1	2	2	0
253026	3	0	0	2	0	2	1	1	0	0	1	2	1	0	0	0	5	4
239152	2	0	2	0	1	2	1	3	2	0	5	3	1	0	1	7	2	1
3631785	2	3	2	1	0	1	2	2	0	2	4	1	4	2	1	2	2	4
258654	2	2	1	1	0	1	0	0	2	0	0	0	1	0	2	2	1	1
4448400	3	7	9	7	9	5	9	5	9	2	10	2	7	6	7	13	5	10
751808	1	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0
341939	3	1	1	1	0	1	4	0	0	0	1	2	0	1	8	0	5	0
4715	1	0	0	0	11	0	0	0	0	0	1	0	1	0	1	0	0	3
100791	4	2	3	3	12	3	2	7	3	2	11	2	1	3	2	3	2	1
1138397	2	6	2	1	6	1	4	8	4	9	3	8	2	41	6	13	0	5
555816	3	2	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0
1962747	3	1	9	5	4	2	3	2	0	2	4	1	7	2	4	8	1	3
809485	4	2	0	1	1	1	14	10	11	11	11	9	8	5	10	10	5	10
513798	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4357957	2	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1
674093	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1063513	2	0	0	0	0	2	3	0	1	0	2	0	2	0	0	0	3	1
279284	3	2	0	0	1	4	4	0	3	2	2	7	1	0	14	4	26	1
817127	1	1	1	2	0	1	1	0	1	2	0	1	0	2	1	2	2	1
4306296	1	0	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0
4398116	1	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1
587789	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
65682	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
119236	1	1	0	0	0	0	1	0	0	1	0	0	0	3	0	4	1	0
502910	1	2	1	1	2	2	0	1	0	1	1	0	0	0	1	2	1	0
657455	1	0	5	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1
1142189	6	8	4	9	6	8	7	10	7	5	11	6	6	18	10	22	5	5
562177	1	0	0	0	1	0	1	1	3	1	3	2	1	2	2	2	0	0
2984014	3	2	1	2	0	1	1	1	0	5	1	3	1	0	2	0	0	1
574991	1	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0
550937	1	1	2	0	1	0	0	3	0	0	0	3	1	2	0	1	0	1
547360	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
591304	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
529644	2	3	2	1	7	3	3	1	2	2	2	1	6	0	3	3	3	3
96941	1	0	0	1	0	1	0	2	1	0	0	0	1	1	2	0	1	1
777498	1	1	1	5	1	9	4	0	1	1	4	2	1	1	3	4	2	2
4479507	3	2	1	2	0	1	3	2	0	2	1	2	2	1	2	1	3	1
2353709	2	0	0	2	2	0	2	0	2	0	3	0	0	14	1	2	18	1
575614	2	5	0	1	1	4	2	0	3	1	0	2	0	0	3	3	0	3
585221	8	36	6	36	3	27	3	3	2	0	23	158	4	8	7	2	6	5
4370059	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
358590	1	1	2	0	1	1	1	3	1	0	1	2	1	1	0	0	0	1
224648	2	0	0	0	1	0	2	0	1	0	0	1	0	0	0	0	0	0
912271	3	3	2	5	3	6	7	2	6	6	2	4	2	11	4	8	10	1
1125792	1	1	0	1	1	1	0	1	0	2	0	0	0	0	0	1	2	0
307869	1	0	1	2	0	1	0	0	1	0	3	0	2	1	0	0	0	1
209233	4	0	0	0	0	0	2	3	1	1	1	0	1	1	1	0	1	0
969805	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4396926	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0
513175	4	0	0	1	8	0	2	4	0	2	0	3	5	1	1	8	1	8
352105	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
723142	4	9	19	1	1	4	7	4	7	2	7	8	3	1	6	3	8	10
