,KO,OE,WT,mean,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_1210,0.000249253884361132,0.000825704216658867,0.000588600232838251,0.000554519444619417,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_755,0.000600909409753363,0.000780131389379188,0.00101779248687305,0.000799611095335201,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2146,0.000287510616645263,0.00033691565307758,0.000295707322269148,0.000306711197330664,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2149,0.000442984357883653,3.03563839475442e-05,0.000135488359783591,0.000202943033871596,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2207,0.000132937150654031,0.000183996066902066,0.000268518861219308,0.000195150692925135,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1249,0.000558418723284821,0.000245658766317936,0.000376287861456335,0.000393455117019697,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2575,0.000168016129678933,0.000149100161213574,0.000239912973498789,0.000185676421463765,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1878,0.000212376451320503,0.000239571071879514,0.000294561784274105,0.000248836435824707,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2375,6.01829561868079e-05,0.00039862878155338,0.000107789846921803,0.00018886719488733,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1276,0.000507385882440138,0.000273950244949721,0.000531436062727899,0.000437590730039253,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2330,0.000217807324647207,0.000183327194333242,0.000162575417587372,0.000187903312189274,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_994,0.000775855967784522,0.000419361330990405,0.000770772255261243,0.00065532985134539,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1369,0.000612468630119185,0.00012227137344081,0.000345742712814593,0.000360160905458196,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2245,0.000105225643418164,9.1575114625716e-05,0.000289126231646515,0.000161975663230132,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1594,0.000244326411270236,0.000421981832998925,0.000294669137310934,0.000320325793860032,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1771,0.000201956499396418,0.00050942789631444,0.000188098753110606,0.000299827716273821,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2148,0.000549093313068359,0.000601537719952757,0.000347018070804207,0.000499216367941774,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2287,0.000372226927071627,6.13335943835219e-05,0.000238608215932722,0.000224056245795957,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_759,0.000987672030967811,0.00139199834968802,0.000697761420668337,0.00102581060044139,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned,Unassigned,Unassigned
ASV_907,0.00092523371793155,0.00129941408306067,0.000270770157619695,0.000831805986203972,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacteraceae,Cystobacter,Unassigned
ASV_1448,0.000342731573424821,0.000608350863056066,0.000589582429100624,0.000513554955193837,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacteraceae,Unassigned,Unassigned
ASV_1682,0.000269116381319309,0.00076122016333166,0.0002962047509038,0.00044218043185159,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacteraceae,Cystobacter,Cystobacter_gracilis
ASV_923,0.000954955123354078,0.00106398945543009,0.000293208071335582,0.000770717550039918,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Unassigned,Unassigned
ASV_1056,0.000677247289347502,0.00114891838711485,0.000566065646882642,0.000797410441114999,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned,Unassigned,Unassigned
ASV_1201,0.00105828862815193,0.00098526825021114,0.000454884659678926,0.000832813846013999,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Unassigned,Unassigned
ASV_1894,0.000105832455030999,0.000457394685967852,0.000240628957090168,0.00026795203269634,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacteraceae,Unassigned,Unassigned
ASV_1993,0,0.00106441691439004,8.20277253711755e-05,0.00038214821325374,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacteraceae,Archangium,Archangium_gephyra
ASV_2079,0,0.000523382522637662,0.000160007970315594,0.000227796830984418,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacteraceae,Archangium,Archangium_gephyra
ASV_2256,5.63340645627264e-05,0.000181750382737324,0.000436970167339715,0.000225018204879922,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Aggregicoccus,Aggregicoccus_edonensis
ASV_1695,0.000351519824499055,0.000428808995569368,0.000343956320185092,0.000374761713417838,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacteraceae,Cystobacter,Unassigned
ASV_2408,0.000379601008480517,0.000212727593173302,0.000161615587578067,0.000251314729743962,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Unassigned,Unassigned
ASV_2608,8.78569564635479e-05,0.000367064894926165,8.08199408286905e-05,0.000178580597406134,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned,Unassigned,Unassigned
ASV_1509,0.000244012404157403,0.000238787335605339,0.00058868333334744,0.000357161024370061,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacteraceae,Cystobacter,Unassigned
ASV_2054,0.000226605551109338,0.000394089947631611,0.000591773707563674,0.000404156402101541,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacteraceae,Cystobacter,Unassigned
ASV_2147,0.000665196155368046,0.00103426790108525,0.00061742785318639,0.00077229730321323,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacteraceae,Cystobacter,Unassigned
ASV_1683,0.000277384128355502,0.000387986767109487,0.000482590735327477,0.000382653876930822,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacteraceae,Unassigned,Unassigned
ASV_2072,5.27404704795195e-05,0.000179012683754494,0.000431601243160948,0.000221118132464987,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned,Unassigned,Unassigned
ASV_2699,0.000217692826366862,0.000181525371575124,0.000134816894065219,0.000178011697335735,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned,Unassigned,Unassigned
ASV_761,0.000235896869113904,0.00112281506188862,0.0011468586675442,0.000835190199515575,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned,Unassigned,Unassigned
ASV_1784,0.000137355346931821,0.000239264552158906,0.000506395030265789,0.000294338309785505,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned,Unassigned,Unassigned
ASV_2374,0.000229239501239107,0.000150806527448289,0.000186637064244171,0.000188894364310522,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2598,0.000106873529538687,0.000427965540898274,0.000296471278405045,0.000277103449614002,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_958,0.00017813139074376,0.000756544037434453,0.00115739462936252,0.00069735668584691,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1907,8.78569564635479e-05,0.000542491802227665,0.000322773834172013,0.000317707530954409,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned,Unassigned,Unassigned
ASV_2305,0.000112099483606066,9.23875971294073e-05,0.000401103444172641,0.000201863508302705,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned,Unassigned,Unassigned
ASV_1240,0.000265940864860284,0.000848102821115636,0.00034652376745687,0.00048685581781093,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2082,8.20073463783408e-05,0.000363781717095532,0.000458379660496524,0.000301389574656799,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1996,0.000115947716095826,0.000367420255877416,0.000347451065325437,0.00027693967909956,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2089,8.34387601857584e-05,0.000484401869610057,0.000476180857285108,0.000348007162360308,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2737,2.767400027674e-05,0.000217344702374411,0.000511223419523543,0.000252080707391565,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1402,0.000189271874351079,0.000634675927865275,0.000668349771905791,0.000497432524707382,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1851,0.000112922767532006,0.000721102509738149,0.000349330616370153,0.000394451964546769,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1914,0.000114923485993132,0.000422167292267472,0.000241942215164332,0.000259677664474978,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1731,6.01829561868079e-05,0.00150700857457129,0,0.000522397176919365,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2807,0.000328779825907874,0.00015127913508443,0.000241816517838959,0.000240625159610421,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned,Unassigned,Unassigned
ASV_777,0.000301234997929647,0.00162049346741823,0.000808051397092042,0.000909926620813305,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_981,0.000585653443324548,0.00099342386858224,0.000483278925061427,0.000687452078989405,Bacteria,Planctomycetes,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2544,0.000115530956740288,0.000364383879370472,0.000107474318941494,0.000195796385017418,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Unassigned,Unassigned
ASV_2740,8.20073463783408e-05,0.000271371534654384,0.00018806751913561,0.000180482133389445,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Unassigned,Unassigned
ASV_1633,0.000335462954704158,0.000729536804081669,0.00034922165033733,0.000471407136374385,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1783,0.000349036442264491,0.000514793955855148,0.000376559487177746,0.000413463295099128,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2254,0.000333831253854307,0.000577535926768449,0.000376564225461055,0.000429310468694604,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_787,0.000863162704482613,0.000846816192857096,0.00102182040422683,0.000910599767188847,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_1356,0.000135924592258725,0.000513360646863023,0.000457634945326381,0.000368973394816043,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_1557,8.34394193200798e-05,0.000365240486856306,0.000720851566413813,0.000389843824196733,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_2159,8.03756455284898e-05,0.000423758794796837,0.000456257613583203,0.000320130684636177,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_2353,8.03756455284898e-05,0.000179175593540234,0.000159635301284981,0.000139728846784568,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_2485,5.47405298063237e-05,6.1558605545722e-05,0.000600677243130767,0.000238992126160938,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_1520,0.000109074535042246,0.000544622622687056,0.00048218051531727,0.000378625891015524,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_2819,2.767400027674e-05,0.000484951269556106,0.000297266607050246,0.000269963958961031,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_2506,5.71580076229877e-05,0.000272201886221316,0.000134382601378247,0.00015458083174085,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_1192,0.000399065637987547,0.000606587125575034,0.000506668805215996,0.000504107189592859,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_2191,0.000295793889817806,0.000458706032026587,0.000215985209845208,0.000323495043896534,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_2376,0.000250809253024087,0.000241739168584094,0.000214284112060298,0.000235610844556159,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_1473,0.000191233767584435,0.000454725128066538,0.000374149646480997,0.000340036180710657,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_1886,0.000189526512757632,0.000457076458101779,0.00024155244762734,0.00029605180616225,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_2096,0.000297992258784079,0.000338563096065628,0.000297420098233049,0.000311325151027586,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_1542,0.000114316015245975,0.00059616392554663,0.000428004786713713,0.000379494909168773,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_1759,0.000219162406267728,0.000456505267994243,0.000350423706491594,0.000342030460251188,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_1963,0.000172081493616119,0.000484088357992485,0.000267691675708029,0.000307953842438878,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_2389,0.000327045298907081,0.000668858836002799,0.000189067751625697,0.000394990628845193,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_2729,0.000332730810640339,0.000727569595108841,0.000486574757699331,0.000515625054482837,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_2395,0.000189271215216758,0.000273573093836981,0.000213639817308273,0.000225494708787338,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_2515,0.000283763558732326,0.000121735233640577,0.00024080361706497,0.000215434136479291,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2490,0.000471441239192681,0.0009694416037926,0.000375276251571117,0.000605386364852133,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_2640,0.000203805331693696,0.00063246608915809,0.000452220914658227,0.000429497445170004,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned
ASV_801,0.000245481984058269,0.0020160415133443,0.00096375897276184,0.00107509415672147,Bacteria,Verrucomicrobia,Spartobacteria,Unassigned,Unassigned,Spartobacteria_genera_incertae_sedis,Unassigned
ASV_2566,7.95898685616769e-05,0.000489058494875884,0.000159923665575914,0.000242857343004492,Bacteria,Verrucomicrobia,Spartobacteria,Unassigned,Unassigned,Spartobacteria_genera_incertae_sedis,Unassigned
ASV_2806,0.000544351759056784,0.000424830474588859,0.000243165125280344,0.000404115786308662,Bacteria,Verrucomicrobia,Spartobacteria,Unassigned,Unassigned,Spartobacteria_genera_incertae_sedis,Unassigned
ASV_1120,0.000380824866491324,0.0011203170813543,0.000780230011408336,0.000760457319751321,Bacteria,Verrucomicrobia,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2137,5.33479412266758e-05,0.000580335727127739,0.000162012917901823,0.000265232195418746,Bacteria,Verrucomicrobia,Spartobacteria,Unassigned,Unassigned,Spartobacteria_genera_incertae_sedis,Unassigned
ASV_1463,0.00016381506484857,0.000852110933186494,0.000455885515060095,0.000490603837698386,Bacteria,Verrucomicrobia,Spartobacteria,Unassigned,Unassigned,Spartobacteria_genera_incertae_sedis,Unassigned
ASV_2845,7.70211637154861e-05,0.000273199863822489,0.000239920536285552,0.000196713854607842,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Unassigned,Unassigned
ASV_848,0.000260698725522233,0.00140280078360704,0.00113113857895535,0.000931546029361543,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus_terrae
ASV_2129,8.18070593359074e-05,0.000369321456257182,0.000268348638743955,0.000239825718112348,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus_terrae
ASV_1189,0.000137762530636544,0.000749643824663404,0.000591641385172871,0.00049301591349094,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus_terrae
ASV_952,0.000318185607260083,0.00108914586775246,0.00134172013814566,0.000916350537719401,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus_terrae
ASV_1850,7.95898685616769e-05,0.00161614766515007,0.00115631604192352,0.000950684525211756,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus_terrae
ASV_1263,0.000298448502501709,0.00139966885959849,0.000837050544850698,0.000845055968983631,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus_terrae
ASV_2354,0.0001308995843681,0.000393080405044983,0.000214400640879884,0.000246126876764323,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus_terrae
ASV_2672,0.00018752711256515,0.000267638334499351,0.000347471597179962,0.000267545681414821,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus_terrae
ASV_859,0.001106945452945,0.00133742514151762,0.00138863310296886,0.00127766789914383,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2018,0.000221364070905609,0.000301672916453508,0.0003487384022779,0.000290591796545672,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1766,0.0005522731284388,0.000365185484707886,0.00053752597529051,0.000484994862812399,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1925,0.00044110535747786,0.000273077900889099,0.000106760837746346,0.000273648032037769,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1939,0.000530132034817947,0,8.01317438177688e-05,0.000203421259545239,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1966,0.000304641369276703,0.000393329539637632,0.000378528448459279,0.000358833119124538,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2229,0.000439973357790301,0.000396656949781483,0.000107125321099113,0.000314585209556965,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2890,0.00013916601313565,0.000699521882830961,0.000531103796178068,0.000456597230714893,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1505,0.000855420009011332,0.000212913088270784,0.000187981601399937,0.000418771566227351,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2227,0.000267799346716613,0.000213968450999916,0.000107594963153307,0.000196454253623279,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2702,8.09831162756461e-05,0.000212897602187082,8.1423833099933e-05,0.000125101517187554,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2760,9.02744342802118e-05,0.000395652016112281,0.00010551770383664,0.000197148051409711,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2430,0.000381736768700498,0.000549824025099863,0.000161878667684775,0.000364479820495045,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2521,0.000246174584433192,0.000484571735463827,8.11683157799892e-05,0.000270638211892336,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2661,0.000216907049400049,0.000151822374112703,0.000215445443626557,0.000194724955713103,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_862,0.000354707746130041,0.00194771145714302,0.0016656976487449,0.00132270561733932,Bacteria,Acidobacteria,Acidobacteria_Gp17,Unassigned,Unassigned,Gp17,Unassigned
ASV_1347,0.000377838084020952,0.00133666091431777,0.000723437880160544,0.000812645626166422,Bacteria,Acidobacteria,Acidobacteria_Gp17,Unassigned,Unassigned,Gp17,Unassigned
ASV_1746,0.000223011957026131,0.00113063485017436,0.000914468297386539,0.000756038368195676,Bacteria,Acidobacteria,Acidobacteria_Gp17,Unassigned,Unassigned,Gp17,Unassigned
ASV_2311,8.34387601857584e-05,0.000552083076741495,0.000349449381076816,0.00032832373933469,Bacteria,Acidobacteria,Acidobacteria_Gp17,Unassigned,Unassigned,Gp17,Unassigned
ASV_2827,7.90212230422903e-05,0.000336779142370752,0.000107558623681173,0.000174452996364739,Bacteria,Acidobacteria,Acidobacteria_Gp17,Unassigned,Unassigned,Gp17,Unassigned
ASV_2472,8.09831162756461e-05,0.000581457112331578,0.000188062413638472,0.000283500880748565,Bacteria,Acidobacteria,Acidobacteria_Gp17,Unassigned,Unassigned,Gp17,Unassigned
ASV_1264,0.000190920419605923,0.000909947903562638,0.000431451822263765,0.000510773381810775,Bacteria,Acidobacteria,Acidobacteria_Gp17,Unassigned,Unassigned,Gp17,Unassigned
ASV_2668,5.33479412266758e-05,0.000940045813869965,0.000322369263168716,0.000438587672755119,Bacteria,Acidobacteria,Acidobacteria_Gp17,Unassigned,Unassigned,Gp17,Unassigned
ASV_1915,0.000273458245410202,0.000362090041794265,0.000296524349169729,0.000310690878791399,Bacteria,Acidobacteria,Acidobacteria_Gp7,Unassigned,Unassigned,Gp7,Unassigned
ASV_882,0.000497126074062075,0.000996736428279769,0.000645495902514505,0.00071311946828545,Bacteria,Bacteroidetes,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2363,0,0.000274699087958245,0.000217718531710026,0.00016413920655609,Bacteria,Bacteroidetes,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1809,0.000414699990925232,0.000606479217937714,0.000377348772604475,0.000466175993822474,Bacteria,Bacteroidetes,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2505,0.000249253884361132,0.00036580631119632,0.000350330848860239,0.000321797014805897,Bacteria,Bacteroidetes,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2034,0.000478640639547195,0.000122404106209401,0.000481485967027045,0.000360843570927881,Bacteria,Bacteroidetes,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_911,0.000669987727464949,0.000842080263023455,0.000640125098830588,0.000717397696439664,Bacteria,Bacteroidetes,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1071,0.000470805837137213,0.000786997272864096,0.000695253616843094,0.000651018908948135,Bacteria,Bacteroidetes,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_886,0.000282406759106081,0.00127465675220506,0.000880166234221347,0.000812409915177496,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Unassigned,Unassigned
ASV_1590,0.000269334171901057,0.00100238423459161,0.000640019580192303,0.000637245995561658,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter,Unassigned
ASV_890,0.000853241934908114,0.00102798159456354,0.00045646922864425,0.000779230919371969,Bacteria,Acidobacteria,Acidobacteria_Gp3,Unassigned,Unassigned,Gp3,Unassigned
ASV_2398,0.000191119388379714,0.000151442044870171,0.000133487842419839,0.000158683091889908,Bacteria,Acidobacteria,Acidobacteria_Gp3,Unassigned,Unassigned,Gp3,Unassigned
ASV_2812,0.000108657116552386,0.000331861674366812,0.000188030556772395,0.000209516449230531,Bacteria,Acidobacteria,Acidobacteria_Gp3,Unassigned,Unassigned,Gp3,Unassigned
ASV_2518,0.000138141123898634,0.000394296294580317,0.000296128008950885,0.000276188475809945,Bacteria,Acidobacteria,Acidobacteria_Gp3,Unassigned,Unassigned,Gp3,Unassigned
ASV_2599,0,0.000512566033422573,0.000296141614956121,0.000269569216126231,Bacteria,Acidobacteria,Acidobacteria_Gp11,Unassigned,Unassigned,Gp11,Unassigned
ASV_2621,0.000389243840557043,0.000848052298606274,0.00059132590957614,0.000609540682913152,Bacteria,Acidobacteria,Acidobacteria_Gp5,Unassigned,Unassigned,Gp5,Unassigned
ASV_1842,0.000352023224734863,0.00082495844444906,0.00109818583633584,0.000758389168506589,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2558,5.33479412266758e-05,0.000242052644372731,0.000160934953353909,0.000152111846317772,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2895,2.62425864693224e-05,0.000427618674133759,0.000106614909350308,0.000186825389984463,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2462,2.62425864693224e-05,0.000304818752598124,0.000109114783174957,0.000146725374080801,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2722,0,0.000452630045733629,0.000160525944851163,0.000204385330194931,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_901,0.00116731133873005,0.000660370356608404,0.000242585572195022,0.000690089089177825,Bacteria,Candidatus_Saccharibacteria,Unassigned,Unassigned,Unassigned,Saccharibacteria_genera_incertae_sedis,Unassigned
ASV_1387,0.000246077708767785,0.000301407450916326,0.000703198264184698,0.000416894474622937,Bacteria,Candidatus_Saccharibacteria,Unassigned,Unassigned,Unassigned,Saccharibacteria_genera_incertae_sedis,Unassigned
ASV_2464,0.000155180936738388,0.000301896482946432,5.2728535142596e-05,0.000169935318275805,Bacteria,Candidatus_Saccharibacteria,Unassigned,Unassigned,Unassigned,Saccharibacteria_genera_incertae_sedis,Unassigned
